age,income,loan_amount,employment_length,dependents,existing_loans,transaction_frequency,spending_pattern,repayment_behavior,mobile_usage,utility_payments,social_activity,digital_payments,debt_to_income,digital_stability_index,default_risk
35,33945.56567550167,20740.244131205432,10,3,1,47,0.18673948328478762,0.5767528522927111,5.938023313643826,1,14,39,0.7582576799449695,1.0208333333333333,1
64,88851.54357661263,7061.842294976042,11,2,4,67,0.3627054062566003,0.3946763136533108,11.899829481775312,1,37,42,0.3045702599570727,0.7647058823529411,0
50,40972.49537837313,9936.023741629662,18,3,3,43,0.6494793045615126,0.1310280065556244,2.7473228638107905,1,40,15,0.6085891260034295,0.5681818181818182,1
54,53070.56914500702,22548.800422356795,19,1,4,14,0.5226208612730385,0.16329748850164838,6.081039929147696,1,48,10,0.8017249368697024,1.3333333333333333,1
51,59026.45649486823,26883.204188563373,8,0,1,67,0.5882365132713613,0.7215041801609283,6.942175890424572,1,0,45,0.540141928550407,0.8088235294117647,1
37,27266.137621583697,14719.744806777206,17,5,4,13,0.18898960945614177,0.03351111645924487,11.708240347963349,0,49,3,1.273318281097987,0.21428571428571427,1
52,74709.67539006138,1000.0,17,1,2,88,0.7615851883081852,0.43851642844885397,6.291705180893076,1,13,45,0.1472346480950607,0.6179775280898876,0
68,62742.38080822455,13407.605739132361,39,2,2,97,0.8219097454905255,0.7299220311086897,8.17950896690602,1,46,43,0.3730689267554425,0.5408163265306123,0
67,81167.68023761563,15259.408942579437,35,4,3,33,0.2162799897004992,0.3648181493523539,3.5783982911681584,1,12,45,0.37279661137765374,1.6176470588235294,0
35,36415.56125563799,13137.812986454623,26,5,2,32,0.6009093334643207,0.6506667368651153,6.755471988413068,1,21,44,0.6353651247857027,1.6363636363636365,1
63,51982.5158495232,17690.708493324248,12,4,4,15,0.28381206843632595,0.7689665350821125,8.23171834890665,1,20,40,0.7250511604953312,3.125,1
41,50787.11509988391,11184.720579221424,7,1,0,89,0.24581862499521137,0.8800529413983015,3.5095720331731872,1,40,5,0.22022318720087705,0.16666666666666666,0
25,55277.76988700044,21710.96688542422,22,0,4,91,0.2636544419197573,0.22437439566132056,6.740531126676146,0,36,7,0.7545567126527742,0.07608695652173914,1
47,20907.70502845678,5666.293818151664,12,4,0,97,0.5170560700161387,0.704252435842969,8.237514237987448,1,17,27,0.27100166224736677,0.37755102040816324,0
61,52216.727573844444,24894.789658833128,6,4,4,19,0.8087201497275338,0.558771169861634,4.048308552889637,0,40,5,0.8597614592734723,0.25,1
27,21470.721771525095,27400.63059168874,39,5,0,85,0.7548834673677057,0.4590560248669734,6.121630302010426,1,8,41,1.2761263806997685,0.5930232558139535,1
40,57166.681423938426,7695.52209551754,1,2,0,28,0.21470673203171275,0.4185038698756245,9.957207402734952,1,38,37,0.13461315736158425,1.6206896551724137,0
69,10000.0,7691.201395175498,2,5,1,39,0.5079358531107948,0.872841978403841,6.9200685587612725,1,30,30,1.2689932401935304,1.0,1
66,12968.263314188269,18285.562510220225,38,2,1,65,0.22070770836225917,0.1792556191827691,3.3680501893159676,0,35,36,1.795442188666646,0.5454545454545454,1
28,66370.97432879997,5502.236722056885,22,0,4,24,0.45043879459512315,0.7784277474218072,3.3565138157139405,1,4,35,0.38423200424506604,1.8,0
19,39063.230896104345,11059.17703118144,6,4,2,62,0.5500206854724033,0.07653444657815389,8.772858159857403,1,30,10,0.5390910443671771,0.31746031746031744,1
43,30242.838527355183,23820.215651648115,3,3,1,67,0.7492632171615881,0.5478336371776191,4.106145615865122,1,0,15,0.9529284989926322,0.36764705882352944,1
53,75416.91242151096,20900.854115815702,7,1,0,79,0.7890433599425108,0.15997110177489593,1.2662170130840096,1,21,42,0.27713381933725184,0.65,1
50,56552.5243465683,30841.570733516717,31,5,4,98,0.12215994806711397,0.45951287708425814,10.376425473990412,1,14,39,0.8989991573637764,0.494949494949495,1
64,67441.80391067568,16366.273180801662,18,4,2,64,0.6513723156223116,0.4824159063442549,1.2055064243004225,1,25,31,0.39094271963725524,0.6307692307692307,0
30,46675.15855358339,10113.295981774516,11,1,4,43,0.42812722994884334,0.7320577738315974,7.0399421964578925,1,28,1,0.6451536911977235,0.25,1
57,103592.57387800005,15409.948093224164,9,5,0,24,0.49596303415731424,0.20899594611372818,3.450481713807593,1,40,11,0.14875389965184646,0.84,0
42,37909.722788804094,13795.293284730924,13,4,1,90,0.27747435524314634,0.2950017112100727,9.548172665658885,1,26,31,0.49577776159629444,0.45054945054945056,1
21,84889.91098719777,13907.543126374916,26,2,1,92,0.1274157223554803,0.5009606039397657,2.527732888681406,1,33,11,0.22272753238831805,0.22580645161290322,0
59,48772.679198001744,14809.570335234137,20,0,3,62,0.7683121740550729,0.7564703305199962,10.404216327652216,1,20,29,0.6111814984106312,0.6190476190476191,1
36,16909.79210174508,7545.866329230108,19,3,3,68,0.2845024196688565,0.5444756873975116,7.27703564154438,1,11,34,1.3332235529584404,0.6376811594202898,1
35,59656.97491496217,17257.742039765144,3,5,4,18,0.8042380200323348,0.7940419335467789,2.8604957482683018,1,34,45,0.6245224061472615,2.8947368421052633,1
54,56295.251229103276,3730.693857931272,18,2,4,40,0.1557616505177899,0.6546603339824878,8.13413072238501,1,33,18,0.4215323994018148,0.6829268292682927,1
47,28973.563715215405,9265.387136735084,28,0,2,17,0.4267460974929198,0.9191484493824291,1.3221085831951336,1,32,0,0.6649068930283238,0.5555555555555556,1
36,31555.614457305706,14048.96989488146,6,2,1,5,0.693876652754789,0.6687717075702007,7.6041340131501105,1,41,4,0.6036442825846743,2.3333333333333335,1
40,49506.04713830016,1000.0,32,5,1,95,0.3053980519494889,0.3464193074835765,9.192487678246902,0,22,46,0.12119486713151627,0.4791666666666667,1
33,56994.95630495963,21151.932290759338,7,1,3,17,0.8739307523953512,0.10078916747915656,6.278517600732575,1,7,16,0.6342894239255618,1.4444444444444444,1
18,10000.0,1000.0,10,4,0,39,0.6099970456528059,0.7043134825056291,2.6389164057519743,1,37,25,0.0999900009999,0.875,0
29,71062.42905047606,20356.701527185425,32,2,0,12,0.27391385330548,0.9825329123613393,3.171793476299517,1,18,28,0.28645819374584564,2.923076923076923,0
41,40110.04052370045,4657.525680574701,24,5,3,22,0.7348896009988114,0.48761782121888764,2.6090542341340823,1,34,3,0.4900776799584553,0.5652173913043478,1
51,23365.050312036474,11760.650474372003,32,0,4,38,0.8876543632270835,0.13510569421190932,5.445747364429343,1,26,11,1.3592648329620025,0.5384615384615384,1
25,68821.33102903861,19153.045175595435,35,4,1,56,0.2992748292521432,0.3203298896805886,2.9494502338401363,1,29,34,0.35094779288141803,0.7719298245614035,0
35,49527.64041163088,32585.116155835858,25,5,1,74,0.7580039070443124,0.4103035685253815,4.296373746804216,0,44,27,0.7588562060954472,0.36,1
65,74323.31553564509,15931.615821658796,35,1,1,62,0.8818113481917917,0.137398557053385,2.5065195449726048,1,19,22,0.2816254098111436,0.5079365079365079,1
22,58759.04525959511,1000.0,10,1,0,31,0.2765846523221178,0.33209362347302374,2.9516302023755947,0,27,16,0.017018366741926683,0.5,1
43,49969.70994103908,22629.56106108619,29,3,4,22,0.2876236689782602,0.7988205986662374,11.278890392945096,1,9,22,0.8530909629137793,1.391304347826087,1
47,46945.40110039688,13144.652761127854,32,4,0,61,0.6736907830680312,0.31710789290993113,1.1575777047983746,1,41,48,0.2799927673479689,0.9354838709677419,0
30,59654.255211122756,15559.253235670589,9,1,4,13,0.8605272763006151,0.9986442071018723,6.753462736321441,1,24,25,0.5960791402169804,2.5,1
36,41729.3748238134,19462.904239100913,28,2,3,68,0.6562204180430926,0.2908789127192186,5.740005431309549,1,13,40,0.8258469851901423,0.7246376811594203,1
46,32948.548225070015,1000.0,24,1,4,83,0.5036910064246575,0.0991847996024171,4.093034954607424,1,0,5,0.6373380252911002,0.17857142857142858,1
20,62198.18245309288,15052.294781881566,31,1,0,27,0.18418358142122138,0.7882121614380239,9.778060416614673,1,29,43,0.24200148921946296,1.8928571428571428,0
43,47110.24317111141,11722.448880378437,3,1,1,63,0.8395001631105284,0.12104379793086784,3.410710181921033,1,12,9,0.35495664632837864,0.296875,1
57,50671.35296138012,24774.67924804415,38,3,0,71,0.15528063091772407,0.047609967515893525,10.81051887194444,1,24,30,0.488919061384936,0.5555555555555556,1
29,71787.59672309215,20816.910106709944,33,5,3,77,0.26922943443837266,0.3960869287693305,8.508977891383804,0,11,38,0.49892199794439995,0.48717948717948717,1
19,47722.46784528518,1983.984617747621,21,0,1,26,0.4605981853937632,0.9016350491745615,8.303072888555796,1,23,12,0.14634277291811687,0.8148148148148148,0
28,50300.67851083581,25101.006818792386,12,5,0,54,0.5004977448342883,0.5704680950711963,11.588999494784522,1,5,25,0.49900932855322544,0.6363636363636364,1
61,38007.00977098136,18596.20070528169,35,1,1,27,0.14414281292036116,0.9177899724441332,10.520546576504277,1,8,10,0.6208217911819496,0.7142857142857143,1
45,58614.79867963702,2622.0672203742542,5,0,3,88,0.1658384779842999,0.8734309428128307,6.361547086615518,1,37,17,0.30063681835484596,0.30337078651685395,0
35,56996.55825360176,15446.024827942185,16,4,4,56,0.2001003027439884,0.0759562993716647,7.348640470596564,1,22,10,0.6218867248703992,0.3508771929824561,1
30,68015.50263581116,23278.608910846844,25,0,4,11,0.13175696758954977,0.05574046634463048,9.534269282406575,1,5,36,0.6362957110949771,3.8333333333333335,1
54,38417.42325986248,5287.649019412849,23,4,2,21,0.8819572672682735,0.29781636401045575,3.2603071783387887,1,44,18,0.39792494647703486,1.2727272727272727,1
39,40843.66060819628,26020.618686763337,8,3,1,7,0.29035935090557957,0.8831187625258952,8.103003054477478,1,34,1,0.7594779397074594,1.375,1
29,65842.74798290938,2898.969806979794,1,4,3,11,0.8036170426580368,0.5049874831423921,3.997830499457896,1,27,24,0.2718400813335491,2.8333333333333335,0
19,55044.260067257266,8670.182586824123,19,4,0,81,0.7274689941517186,0.9579264907507249,1.7662234045033982,0,4,1,0.15751006673836088,0.012195121951219513,0
54,31875.63747614611,7457.0333168824645,26,2,0,45,0.6647079411909241,0.29859060855931285,11.806213135842583,1,41,49,0.23393412565747262,1.2826086956521738,0
24,76131.08135469002,26015.469852709295,5,3,2,27,0.626332767880155,0.4463671171354213,8.729856357270197,1,19,2,0.4730656145458266,0.42857142857142855,1
43,16030.98863199498,11071.870907606426,26,1,0,41,0.4988946983657634,0.025911262738658958,8.754015342603235,1,15,26,0.6906112000048662,0.8571428571428571,1
43,65685.69506527504,5697.463978712018,23,3,3,72,0.5510631514750269,0.8736947105952192,5.839819466062368,0,19,5,0.3150937028898206,0.0684931506849315,0
41,24695.759280036065,18561.687031312496,14,2,3,77,0.8125266980862951,0.15996793024271427,3.171306810219416,1,49,22,1.3589510530817905,0.41025641025641024,1
29,87715.77032971053,20289.44792474175,32,4,4,74,0.7220199607120033,0.9865204401769921,10.734951218162653,1,21,49,0.45931294293327757,0.7866666666666666,1
33,19108.005461887533,20340.288758353054,9,5,1,68,0.2846619791263837,0.3044865134147924,7.9386543664590725,1,22,16,1.326091449860835,0.37681159420289856,1
40,73045.01303745498,12829.286678191922,20,3,1,22,0.18338463024935986,0.9452565745285438,3.7373070268130837,1,11,33,0.24408295452141654,1.8695652173913044,0
57,48367.31279977512,17036.274408295583,5,2,0,39,0.33498805407941945,0.6703173315494197,2.8030514603325436,1,46,41,0.3522197368930096,1.275,0
26,42667.94860322512,9798.135310165715,29,5,1,27,0.20602129602351804,0.5749049315521572,9.161551837766623,1,32,43,0.3468127477846314,1.8928571428571428,0
49,53707.933129355224,28398.413423485843,22,1,2,99,0.8635702599640196,0.12023831264609175,2.948219976555613,0,38,8,0.714935322416575,0.08,1
32,62638.00678315626,24153.641269263455,35,4,1,88,0.40618663325475324,0.10413414544562793,3.393336266631967,0,27,17,0.4654231088016376,0.19101123595505617,1
54,31911.98995338261,23663.6546323254,2,3,0,11,0.23858284038090272,0.26589112815607785,2.1183116416782344,1,3,22,0.7415054078885259,2.6666666666666665,1
30,33684.24549662856,21352.927476588364,25,3,1,65,0.5978943663286483,0.35751584174096884,9.271208323478174,1,46,15,0.7823284968852591,0.3787878787878788,1
22,62992.09730225772,19157.866447960012,33,5,3,80,0.41858447441697877,0.6169575945523548,7.945165784825669,0,47,12,0.5422477685779037,0.14814814814814814,1
28,15853.140927008004,5045.100126801695,29,4,3,53,0.2743700664482816,0.16783193857209322,5.665724999402812,1,38,32,1.264344767659676,0.7777777777777778,1
27,38315.41813615829,20066.409890045186,17,3,4,61,0.14613710361591786,0.6925426678108889,2.9371993912802905,1,7,5,1.0456721123479826,0.24193548387096775,1
69,110813.73908318882,15914.121840506561,16,4,4,72,0.17397426142873823,0.05609169661000035,7.103067158827602,1,20,13,0.32409156162472,0.3150684931506849,0
30,30639.740708214384,25106.912679607354,20,2,4,16,0.550654117427574,0.8651171817496778,8.10776250240225,1,47,24,1.4721221366399533,2.0,1
58,72956.05583519506,21459.353459059424,23,4,4,19,0.7002769048116403,0.8770914359390812,3.720740067959998,1,49,40,0.5682706488692915,2.5,1
63,38280.98462572376,19403.043761224173,3,1,1,6,0.8406278606890191,0.8961507534030413,4.508396326704061,1,48,37,0.6374550326951031,6.714285714285714,1
67,60180.902895942876,1526.201619758751,24,4,0,51,0.5683472206620573,0.4245879680921013,3.352321734600575,1,11,34,0.02535980994814371,0.8461538461538461,0
32,63087.11381192435,14287.995707132235,23,5,1,79,0.6221711818281501,0.13021871679690833,4.923429398489933,0,34,7,0.3057310567983187,0.0875,1
59,72579.13470365896,10536.861920770749,26,3,0,60,0.2935888527592122,0.5096094004204619,3.6939111597493213,1,15,32,0.14517556303515042,0.6885245901639344,0
24,45994.92346374449,17018.92739346459,30,5,0,18,0.3194905263401909,0.7584187631506903,6.3499703156054785,1,7,37,0.37000947283685853,2.473684210526316,0
57,89777.69277509706,11675.61382845885,34,4,0,31,0.4340514462792405,0.2689981679937292,11.314438391007112,1,4,13,0.13004882859797495,0.71875,0
45,38213.2687082964,12792.433791253552,19,4,0,8,0.7949879826492428,0.6670200439423504,4.101414978602681,0,11,44,0.33475542575216904,4.888888888888889,0
49,54684.4082719912,18672.27123925363,15,4,3,42,0.44827969956040337,0.01878067925690763,5.555096898341106,0,25,35,0.6157450827060922,0.813953488372093,1
52,54905.53864435215,11542.895091449791,30,1,0,88,0.29170760885774905,0.8126634842204878,5.096199085150887,1,36,42,0.2102280598348577,0.5842696629213483,0
32,27560.63760101169,15972.732316592099,6,5,1,6,0.8355980830103719,0.21767652518303293,3.1811754028927415,0,40,3,0.7609392671146021,0.42857142857142855,1
65,44282.554900417585,2844.7048730055485,17,1,0,8,0.42914850165390994,0.9123926430424434,11.70599813876991,1,8,42,0.06423840361060813,5.777777777777778,0
53,53230.26998476814,8340.78818591953,7,3,3,28,0.16360823233392746,0.5424439883174771,6.702650582555183,1,40,2,0.43847889018237546,0.41379310344827586,1
38,41357.57913741161,20248.348537623682,26,5,1,13,0.5363800671475801,0.37546247561504287,7.623338772405835,0,27,16,0.6104742731547288,1.1428571428571428,1
23,98818.4793091307,5158.463066428205,13,3,2,23,0.6011485042815228,0.7372640438731218,2.991302539225948,1,39,16,0.15339549623621218,1.0833333333333333,0
18,33227.52652800939,24965.800620823975,17,4,1,66,0.8643072576488143,0.3130342235443059,9.87624238850922,1,7,17,0.9018094917800475,0.40298507462686567,1
21,73588.48936280856,22795.194842410565,0,0,3,76,0.7452789372665694,0.7150871388174654,10.619488973293265,1,1,16,0.5135950143107244,0.33766233766233766,1
28,67129.19626297573,12854.160517281707,30,5,3,45,0.1808905030760215,0.3125540165452203,6.6021017529093875,1,49,32,0.41492744052416974,0.9130434782608695,1
61,49722.757309914574,38989.872844019716,19,2,4,96,0.5095400170708472,0.8472941342887195,4.498814891978299,0,21,4,1.186351877561303,0.041237113402061855,1
43,32695.818922955063,24944.828622786346,5,4,2,81,0.4472910700468469,0.9811028812765892,3.819158150006033,1,46,36,1.0687531623528381,0.5609756097560976,1
54,34634.8935921646,7405.76394635412,0,2,0,76,0.414754915444453,0.6577855931038158,1.9788452821233538,1,29,28,0.21381760879498335,0.4935064935064935,0
40,39640.6540156698,20969.392429600386,18,1,3,82,0.21185054516806145,0.5380430103945839,5.619752966979165,1,15,27,0.9073635629679371,0.4457831325301205,1
46,14285.174361074736,15526.904530558058,38,3,4,54,0.40027011723470884,0.45989346046921276,7.424105723334535,1,47,10,2.486803228956629,0.36363636363636365,1
38,29930.69148401419,8786.303273124711,26,0,4,78,0.47607178282316986,0.9291885193373636,6.168792677137571,1,23,42,0.9617332614997317,0.6582278481012658,1
65,20350.46969272715,6440.726854670329,15,3,0,88,0.27509856333673577,0.437747555872659,6.758596647425884,1,26,32,0.3164747780830788,0.47191011235955055,0
62,76917.50006355433,22959.146679107034,13,1,1,69,0.5606845915028267,0.8100926062351304,10.801738363162922,1,32,34,0.3634905342148591,0.6285714285714286,0
62,62369.247847764374,10216.436283006931,33,4,2,80,0.27702530641771594,0.0038699232625177826,3.9723951254489998,0,5,22,0.3241358978138416,0.2716049382716049,1
66,65719.48197730922,14184.989159703584,6,1,0,88,0.19705460394237306,0.8924347003813187,7.434286274319812,1,29,44,0.21583817910223363,0.6067415730337079,0
44,61776.63903083895,7631.7925741877725,19,0,0,80,0.8871881521227521,0.3867444254082445,2.679858279732883,0,41,21,0.12353648818430948,0.25925925925925924,1
56,53339.35246668327,9014.736501611273,30,4,1,16,0.6507208035717481,0.27850530830551146,7.912297834143541,0,25,5,0.2627417302944327,0.29411764705882354,1
57,79213.60664258274,13984.566399428224,21,5,1,43,0.5758384801506014,0.15087732126117592,1.9972714200834694,1,13,39,0.23965992137140582,1.1136363636363635,0
30,37784.74688536525,18105.45834179321,19,4,3,33,0.3620030476531202,0.07151549120076273,2.5822212215666482,1,30,31,0.8761361378466028,1.2058823529411764,1
40,52133.3931073409,1000.0,14,0,1,62,0.2666720485570364,0.8822169342231337,2.7500005647507995,0,15,4,0.11508717455761765,0.06349206349206349,0
33,64941.17655648246,15135.358393334001,24,3,1,71,0.20519683942179007,0.3316994058830717,7.876134986002025,0,20,9,0.3100505628391063,0.125,1
47,23575.81536287742,9031.031899319716,0,4,2,75,0.15009915738375046,0.9724570977925974,8.525568070594284,1,1,17,0.8071926427046118,0.35526315789473684,1
